California,10000,99999,43.090744192,31.338735658,27.27,2020-03-25 09-28-21
California,10000,99999,42.391626407,32.726250632,22.8,2020-03-25 09-30-25
California,10000,99999,36.699219391,29.218186065,20.38,2020-03-25 09-32-32
California,20000,10000,47.299728668,41.541693889,12.17,2020-03-25 09-34-51
California,20000,10000,42.735409017,35.955041402,15.87,2020-03-25 09-37-14
California,20000,10000,59.789428052,47.441499295,20.65,2020-03-25 09-40-35
California,20000,10000,41.174830986,37.802492928,8.19,2020-03-25 09-42-54
California,20000,10000,53.846732526,42.304759309,21.43,2020-03-25 09-46-15
California,10000,20000,479.840801629,117.296373396,75.56,2020-03-25 09-57-19
California,10000,20000,2052.14034025,389.994053137,81.0,2020-03-25 10-39-59
California,10000,20000,142.519485169,36.742135184,74.22,2020-03-25 10-44-21
California,10000,20000,246.595559303,51.460964395,79.13,2020-03-25 10-51-27
California,10000,20000,682.112362864,157.292796877,76.94,2020-03-25 11-06-12
California,20000,9999,50.720889257,42.366024712,16.47,2020-03-25 11-10-32
California,20000,9999,43.424626704,40.07255039,7.72,2020-03-25 11-13-16
California,20000,9999,45.77761001,38.786798124,15.27,2020-03-25 11-15-36
California,20000,9999,39.224119544,33.671913471,14.16,2020-03-25 11-17-41
California,20000,9999,41.86119617,35.8429479,14.38,2020-03-25 11-19-36
California,30000,10000,93.959063509,74.217320933,21.01,2020-03-25 11-23-50
California,30000,10000,105.469143232,78.284455651,25.78,2020-03-25 11-29-38
California,30000,10000,85.993145669,69.578203654,19.09,2020-03-25 11-33-52
California,30000,10000,79.809421431,63.197420012,20.81,2020-03-25 11-37-33
California,30000,10000,83.141781954,68.198230274,17.97,2020-03-25 11-40-53
California,10000,30000,1893.229978488,498.205752974,73.68,2020-03-25 12-21-31
California,10000,30000,206.576949834,53.371813847,74.16,2020-03-25 12-26-49
California,10000,30000,7810.148376335,2093.727271627,73.19,2020-03-25 15-12-40
California,10000,30000,313.771080471,87.871768862,71.99,2020-03-25 15-20-51
California,10000,30000,501.76169041,118.999408854,76.28,2020-03-25 15-32-52
California,30000,9999,63.114052119,52.259255947,17.2,2020-03-25 15-35-54
California,30000,9999,76.211674942,65.11071806,14.57,2020-03-25 15-39-46
California,30000,9999,71.285219652,59.290426883,16.83,2020-03-25 15-43-14
California,30000,9999,70.089747852,60.971747547,13.01,2020-03-25 15-46-48
California,30000,9999,72.725689402,61.98654896,14.77,2020-03-25 15-50-50
California,50000,10000,117.959141554,89.300406881,24.3,2020-03-25 15-55-33
California,50000,10000,144.27376798,117.151850328,18.8,2020-03-25 16-01-12
California,50000,10000,163.217357,132.536396909,18.8,2020-03-25 16-07-39
California,50000,10000,180.888095217,135.278362285,25.21,2020-03-25 16-14-58
California,50000,10000,158.486205647,127.087556088,19.81,2020-03-25 16-20-32
California,10000,50000,675.445911401,186.755997642,72.35,2020-03-25 16-35-26
California,10000,50000,790.34677276,201.447858033,74.51,2020-03-25 16-52-12
California,10000,50000,358.890464804,85.497622609,76.18,2020-03-25 17-02-16
California,10000,50000,421.315232998,95.629808297,77.3,2020-03-25 17-12-29
California,10000,50000,680.569286815,168.480191747,75.24,2020-03-25 17-27-23
California,50000,9999,161.286129662,116.394094866,27.83,2020-03-25 17-33-47
California,50000,9999,126.064682602,108.880134746,13.63,2020-03-25 17-38-07
California,50000,9999,131.367117022,103.292525374,21.37,2020-03-25 17-42-38
California,50000,9999,136.170649884,122.742378483,9.86,2020-03-25 17-48-05
California,50000,9999,151.458408148,111.05573461,26.68,2020-03-25 17-53-40
California,70000,10000,298.310983322,201.154367301,32.57,2020-03-25 18-03-56
California,70000,10000,246.695155999,170.326613115,30.96,2020-03-25 18-11-30
California,70000,10000,291.64842955,208.036584957,28.67,2020-03-25 18-20-48
California,70000,10000,244.691761161,161.721167273,33.91,2020-03-25 18-29-30
California,70000,10000,279.887215285,207.99179546,25.69,2020-03-25 18-38-23
California,10000,70000,1940.903836775,319.207461448,83.55,2020-03-25 19-16-50
California,10000,70000,181.117916814,64.667030047,64.3,2020-03-25 19-22-03
California,10000,70000,809.173922194,153.981372056,80.97,2020-03-25 19-39-04
California,10000,70000,230.844951815,58.723568051,74.56,2020-03-25 19-45-20
California,10000,70000,973.504367169,208.640646514,78.57,2020-03-25 20-05-49
California,70000,9999,259.605236643,187.05159979,27.95,2020-03-25 20-14-31
California,70000,9999,242.529821184,188.247064017,22.38,2020-03-25 20-22-36
California,70000,9999,199.992323047,150.482673655,24.76,2020-03-25 20-29-30
California,70000,9999,203.331677893,154.795789253,23.87,2020-03-25 20-35-55
California,70000,9999,258.061435903,203.340491865,21.2,2020-03-25 20-45-36
California,100000,10000,417.48972297,304.98567006,26.95,2020-03-25 20-58-34
California,100000,10000,509.308126713,364.525843016,28.43,2020-03-25 21-13-53
California,100000,10000,482.340788187,366.862049329,23.94,2020-03-25 21-28-22
California,100000,10000,496.55018037,326.709038703,34.2,2020-03-25 21-43-21
California,100000,10000,434.252204887,297.515535354,31.49,2020-03-25 21-56-33
California,10000,100000,438.811420619,121.259857725,72.37,2020-03-25 22-06-17
California,10000,100000,337.55696553,88.265318068,73.85,2020-03-25 22-14-24
California,10000,100000,230.551726369,75.98616935,67.04,2020-03-25 22-20-22
California,10000,100000,313.606957663,93.403824525,70.22,2020-03-25 22-28-50
California,10000,100000,305.540170574,75.775360555,75.2,2020-03-25 22-36-18
California,100000,9999,494.688893708,340.89717484,31.09,2020-03-25 22-51-10
California,100000,9999,407.248816149,294.150097561,27.77,2020-03-25 23-04-09
California,100000,9999,496.77985113,367.194017865,26.09,2020-03-25 23-20-33
California,100000,9999,451.269421493,301.54515598,33.18,2020-03-25 23-33-36
California,100000,9999,468.925012686,347.343526904,25.93,2020-03-25 23-48-10
