California,50000,30000,<U,C>,3273.746227246,292.380110789,91.07,2020-04-15 00-18-30
California,50000,30000,<U,C>,12359.199536591,655.810755561,94.69,2020-04-15 03-57-06
California,30000,49999,<C,C>,88.740444774,68.334092504,23.0,2020-04-15 04-00-28
California,30000,49999,<C,C>,96.273101561,71.56351292,25.67,2020-04-15 04-04-23
California,30000,49999,<C,C>,80.680389924,69.613394546,13.72,2020-04-15 04-07-23
California,30000,49999,<C,C>,84.032457051,60.852920212,27.58,2020-04-15 04-10-37
California,30000,50000,<U,U>,140.271261257,98.471711481,29.8,2020-04-15 04-14-38
California,30000,50000,<U,U>,148.136717305,101.209529506,31.68,2020-04-15 04-18-51
California,30000,50000,<U,U>,148.834112481,103.889727436,30.2,2020-04-15 04-23-06
California,30000,50000,<U,U>,142.514498568,100.561463941,29.44,2020-04-15 04-27-12
California,30000,70000,<C,U>,175.215251419,121.197492134,30.83,2020-04-15 04-32-25
California,30000,70000,<C,U>,172.089395222,115.085411848,33.12,2020-04-15 04-37-50
California,30000,70000,<C,U>,200.434543184,124.852849252,37.71,2020-04-15 04-45-05
California,30000,70000,<C,U>,243.86748601,145.614312213,40.29,2020-04-15 04-53-55
California,70000,30000,<U,C>,5789.92302042,489.900197669,91.54,2020-04-15 06-39-07
California,70000,30000,<U,C>,4072.301027275,358.818337676,91.19,2020-04-15 07-53-46
California,70000,30000,<U,C>,2949.578931939,336.099735042,88.61,2020-04-15 08-49-42
California,70000,30000,<U,C>,3823.061910709,332.432356753,91.3,2020-04-15 10-00-32
California,30000,69999,<C,C>,123.116726093,84.78026721,31.14,2020-04-15 10-05-43
California,30000,69999,<C,C>,104.174985933,75.335523225,27.68,2020-04-15 10-10-01
California,30000,69999,<C,C>,116.136973248,87.36980404,24.77,2020-04-15 10-14-10
California,30000,69999,<C,C>,140.046543711,92.746884346,33.77,2020-04-15 10-19-50
California,30000,70000,<U,U>,171.51228992,113.645716984,33.74,2020-04-15 10-24-38
California,30000,70000,<U,U>,174.186664473,115.653308384,33.6,2020-04-15 10-29-32
California,30000,70000,<U,U>,170.489615297,113.718384952,33.3,2020-04-15 10-34-19
California,30000,70000,<U,U>,179.737795759,118.426557665,34.11,2020-04-15 10-39-21
California,30000,100000,<C,U>,282.218995759,168.535039467,40.28,2020-04-15 10-49-29
California,30000,100000,<C,U>,265.018155057,151.165783206,42.96,2020-04-15 10-59-07
California,30000,99999,<C,U>,271.266877809,157.344856695,42.0,2020-04-15 11-08-14
California,30000,100000,<C,U>,226.122347624,138.274202415,38.85,2020-04-15 11-15-29
California,100000,30000,<U,C>,6268.66046625,630.137722275,89.95,2020-04-15 13-10-47
California,100000,30000,<U,C>,5462.651473739,528.750553377,90.32,2020-04-15 14-52-36
California,100000,30000,<U,C>,12972.857215264,773.610920146,94.04,2020-04-15 18-42-14
California,100000,30000,<U,C>,2611.050197187,483.980728077,81.46,2020-04-15 19-34-57
California,30000,99999,<C,C>,155.1606976,99.283519335,36.01,2020-04-15 19-40-56
California,30000,99999,<C,C>,142.376571851,90.636718959,36.34,2020-04-15 19-45-43
California,30000,99999,<C,C>,192.420056421,121.595412384,36.81,2020-04-15 19-53-04
California,30000,99999,<C,C>,145.733304931,95.950321071,34.16,2020-04-15 19-58-22
California,30000,100000,<U,U>,228.21933247,141.962097623,37.8,2020-04-15 20-04-36
California,30000,100000,<U,U>,224.401621407,140.259606784,37.5,2020-04-15 20-10-45
California,30000,100000,<U,U>,223.869886141,140.413003373,37.28,2020-04-15 20-16-54
California,30000,100000,<U,U>,214.055725857,135.575496596,36.66,2020-04-15 20-22-48
California,20000,30000,<C,U>,75.150327879,58.458643763,22.21,2020-04-15 20-25-58
California,20000,30000,<C,U>,66.192741062,50.264502753,24.06,2020-04-15 20-29-09
California,20000,30000,<C,U>,57.130524481,44.815468757,21.56,2020-04-15 20-31-32
California,20000,30000,<C,U>,80.069090287,62.359883619,22.12,2020-04-15 20-34-40
California,30000,20000,<U,C>,1268.459408004,173.522527844,86.32,2020-04-15 20-59-12
California,30000,20000,<U,C>,2589.558541907,271.319043535,89.52,2020-04-15 21-47-13
California,30000,20000,<U,C>,1592.476540541,198.2231275,87.55,2020-04-15 22-17-39
California,30000,20000,<U,C>,2104.062485783,173.300101706,91.76,2020-04-15 22-56-55
California,20000,29999,<C,C>,50.55761404,50.048644372,1.01,2020-04-15 22-59-21
California,20000,29999,<C,C>,43.913653002,36.12060125,17.75,2020-04-15 23-01-38
California,20000,29999,<C,C>,52.311534702,41.773725829,20.14,2020-04-15 23-04-01
California,20000,29999,<C,C>,49.71190496,39.981967188,19.57,2020-04-15 23-07-25
California,20000,30000,<U,U>,70.918721236,55.788030936,21.34,2020-04-15 23-09-33
California,20000,30000,<U,U>,72.387459763,56.823285678,21.5,2020-04-15 23-11-44
California,20000,30000,<U,U>,73.608782075,56.808511782,22.82,2020-04-15 23-13-56
California,20000,30000,<U,U>,71.378152947,56.21405749,21.24,2020-04-15 23-16-06
California,30000,30000,<C,U>,123.684638928,89.469288896,27.66,2020-04-15 23-21-27
California,30000,30000,<C,U>,114.393415993,89.856818445,21.45,2020-04-15 23-26-25
California,30000,30000,<C,U>,102.052547946,80.63970035,20.98,2020-04-15 23-30-12
California,30000,30000,<C,U>,55.981110268,41.548699189,25.78,2020-04-15 23-32-17
California,30000,30000,<U,C>,612.373781523,114.229571288,81.35,2020-04-15 23-45-28
California,30000,30000,<U,C>,906.949067859,145.75317247,83.93,2020-04-16 00-04-02
California,30000,30000,<U,C>,4898.273756703,408.983209302,91.65,2020-04-16 01-33-51
California,30000,30000,<U,C>,1276.378602242,170.549573159,86.64,2020-04-16 01-58-37
California,30000,29999,<C,C>,82.831317778,60.082836228,27.46,2020-04-16 02-02-04
California,30000,29999,<C,C>,83.656548782,73.35902766,12.31,2020-04-16 02-05-47
California,30000,29999,<C,C>,90.18655362,67.62992302,25.01,2020-04-16 02-10-12
California,30000,29999,<C,C>,83.781675183,67.922886717,18.93,2020-04-16 02-14-11
California,30000,30000,<U,U>,119.205158435,90.266903704,24.28,2020-04-16 02-17-43
California,30000,30000,<U,U>,119.492781924,89.154802338,25.39,2020-04-16 02-21-14
California,30000,30000,<U,U>,119.525834278,89.921932272,24.77,2020-04-16 02-24-45
California,30000,30000,<U,U>,119.083911349,90.181370272,24.27,2020-04-16 02-28-17
California,50000,30000,<C,U>,246.87596668,171.158572958,30.67,2020-04-16 02-35-55
California,50000,30000,<C,U>,271.273052304,169.056567297,37.68,2020-04-16 02-44-37
California,50000,29998,<C,U>,253.56101124,169.977215553,32.96,2020-04-16 02-52-29
California,50000,30000,<C,U>,201.274158097,140.896690944,30.0,2020-04-16 02-59-12
California,30000,50000,<U,C>,1091.373812028,180.632046122,83.45,2020-04-16 03-21-40
California,30000,50000,<U,C>,1063.229960273,165.35426465,84.45,2020-04-16 03-43-05
California,30000,50000,<U,C>,612.946556982,122.679385738,79.99,2020-04-16 03-57-12
California,30000,50000,<U,C>,598.472212389,131.301838356,78.06,2020-04-16 04-11-24
California,50000,29999,<C,C>,179.089364185,118.619498779,33.77,2020-04-16 04-18-09
California,50000,29999,<C,C>,125.484809226,91.235116388,27.29,2020-04-16 04-22-06
California,50000,29999,<C,C>,214.780671784,130.269068395,39.35,2020-04-16 04-29-18
California,50000,29999,<C,C>,180.11111235,120.498544973,33.1,2020-04-16 04-35-36
California,50000,30000,<U,U>,233.415956102,168.488358255,27.82,2020-04-16 04-42-20
California,50000,30000,<U,U>,234.91767507,170.627215112,27.37,2020-04-16 04-49-08
California,50000,30000,<U,U>,230.024111366,166.756028009,27.5,2020-04-16 04-55-48
California,50000,30000,<U,U>,245.644400347,165.168523955,32.76,2020-04-16 05-02-42
California,70000,30000,<C,U>,321.395109667,210.267755827,34.58,2020-04-16 05-12-33
California,70000,29999,<C,U>,412.84645288,285.074484281,30.95,2020-04-16 05-25-19
California,70000,30000,<C,U>,444.478909465,275.297636886,38.06,2020-04-16 05-38-44
California,70000,29999,<C,U>,496.286006612,333.643445819,32.77,2020-04-16 05-54-58
California,30000,70000,<U,C>,8933.956466777,895.055106797,89.98,2020-04-16 08-39-27
California,30000,70000,<U,C>,1153.21234003,166.174032547,85.59,2020-04-16 09-03-18
California,30000,70000,<U,C>,6578.135466371,493.358362553,92.5,2020-04-16 11-03-03
California,30000,70000,<U,C>,806.519850252,158.25390495,80.38,2020-04-16 11-20-37
California,70000,29999,<C,C>,263.750801894,172.731866013,34.51,2020-04-16 11-28-40
California,70000,29999,<C,C>,292.628045386,172.081253085,41.19,2020-04-16 11-37-20
California,70000,29999,<C,C>,315.849773284,211.144732052,33.15,2020-04-16 11-47-01
California,70000,29999,<C,C>,308.04004783,211.203719737,31.44,2020-04-16 11-56-53
California,70000,30000,<U,U>,377.130012243,263.902120248,30.02,2020-04-16 12-07-38
California,70000,30000,<U,U>,378.159227386,264.081921809,30.17,2020-04-16 12-18-24
California,70000,30000,<U,U>,397.590625644,274.823098549,30.88,2020-04-16 12-29-39
California,70000,30000,<U,U>,395.606483402,273.063779884,30.98,2020-04-16 12-40-52
California,100000,30000,<C,U>,650.735993953,427.148976424,34.36,2020-04-16 12-59-26
California,100000,29999,<C,U>,657.262539373,385.92704853,41.28,2020-04-16 13-17-51
California,100000,30000,<C,U>,843.357950827,519.609285834,38.39,2020-04-16 13-43-15
California,100000,30000,<C,U>,592.924443165,365.087836489,38.43,2020-04-16 13-59-53
California,30000,100000,<U,C>,8298.411044577,790.555189616,90.47,2020-04-16 16-32-30
California,30000,100000,<U,C>,6470.268345785,673.129217162,89.6,2020-04-16 18-32-01
California,30000,100000,<U,C>,487.553756732,145.769550228,70.1,2020-04-16 18-44-32
California,30000,100000,<U,C>,2739.779937813,314.864686549,88.51,2020-04-16 19-36-03
California,100000,29999,<C,C>,602.060760525,321.911818857,46.53,2020-04-16 19-52-38
California,100000,29999,<C,C>,615.696638499,375.566865408,39.0,2020-04-16 20-12-14
California,100000,29999,<C,C>,649.310111003,356.496767597,45.1,2020-04-16 20-29-56
California,100000,29999,<C,C>,655.082934098,374.940242037,42.76,2020-04-16 20-48-50
California,100000,30000,<U,U>,715.534541989,449.913064255,37.12,2020-04-16 21-08-20
California,100000,30000,<U,U>,640.742321298,430.766869371,32.77,2020-04-16 21-26-16
California,100000,30000,<U,U>,742.990186511,436.669284251,41.23,2020-04-16 21-46-00
California,100000,30000,<U,U>,676.600808762,445.857676034,34.1,2020-04-16 22-04-47
