468,[13829, 13830]
469,[16634, 16945, 17104]
470,[16634, 16635]
471,[8765, 6270]
472,[8765, 8766, 15523]
473,[10837, 1322]
474,[10837, 2423]
475,[10837, 13300]
476,[11991, 5523]
477,[13872, 3989]
478,[2557, 2634]
479,[2557, 12907, 9491]
480,[2557, 4260]
481,[3861, 4194]
482,[3861, 15916, 352]
483,[2964, 2634]
484,[2964, 4151, 4194]
485,[2964, 3017]
486,[13239, 4273]
487,[13239, 13366]
488,[407, 448, 2695]
489,[407, 17452]
490,[12324, 4871]
491,[12324, 12192]
492,[7505, 7043]
493,[7505, 7646, 12933, 14194]
494,[14194, 14195]
495,[14194, 14851]
496,[9280, 9279]
497,[9280, 9281]
498,[9280, 10094]
499,[2494, 1450]
500,[2494, 3514]
501,[2494, 2538]
502,[15118, 14851]
503,[15118, 14955]
504,[2537, 2536]
505,[2537, 2894]
506,[2501, 272]
507,[2501, 8497]
508,[2535, 2536]
509,[2893, 2536]
510,[2893, 2894]
511,[2893, 3308]
512,[9312, 9313]
513,[9312, 9796, 7961]
514,[4286, 4195]
515,[4286, 7067]
516,[2051, 2050]
517,[2051, 17974, 2635, 2049]
518,[9687, 2465, 15427]
519,[9687, 15695]
520,[1320, 1106]
521,[1320, 1715]
522,[1320, 3563]
523,[7061, 5655, 4439]
524,[7061, 12515]
525,[1293, 1294]
526,[1293, 4710]
527,[1293, 18226, 13992]
528,[14972, 14869]
529,[14972, 16341, 12717, 812]
530,[12321, 2672]
531,[12321, 3796]
532,[9308, 5115]
533,[9308, 17245]
534,[15695, 10409, 10190, 4020, 15890]
535,[15890, 9651, 9479, 4582]
536,[15890, 15841, 15840, 15839]
537,[857, 856]
538,[857, 7186]
539,[7373, 7323]
540,[7373, 13300]
541,[4028, 751, 2413]
542,[4028, 15966]
543,[4028, 5055, 5417]
544,[15769, 601]
545,[15769, 16680, 16636]
546,[13240, 310]
547,[13240, 10767]
548,[13240, 15878]
549,[13830, 13602]
550,[13830, 13831]
551,[17104, 17105]
552,[17104, 17443]
553,[15523, 3877]
554,[15523, 8767, 6175, 8762, 18209, 18093, 1534]
555,[1322, 17309]
556,[1322, 17244]
557,[2423, 8190]
558,[2423, 7693]
559,[13300, 13103]
560,[2634, 14824]
561,[2634, 14352]
562,[9491, 4260]
563,[9491, 17247]
564,[4260, 14824]
565,[4194, 4330, 2011]
566,[352, 7934]
567,[352, 1752, 13419]
568,[352, 17888]
569,[3017, 3721]
570,[3017, 6944, 3119]
571,[2695, 447]
572,[2695, 9428]
573,[2695, 17633]
574,[4871, 17952]
575,[4871, 13696]
576,[12192, 992]
577,[12192, 10526]
578,[7043, 5461, 16034]
579,[7043, 6690]
580,[7043, 7447]
581,[14195, 13163]
582,[14195, 13486]
583,[14195, 14196]
584,[14195, 14461]
585,[14851, 14955]
586,[9279, 100]
587,[9279, 9278, 9313]
588,[9281, 8969]
589,[9281, 9314]
590,[9281, 9626]
591,[10094, 9626]
592,[10094, 10266]
593,[1450, 1701]
594,[1450, 2538]
595,[1450, 15318]
596,[3514, 2538]
597,[3514, 7910]
598,[2538, 1935]
599,[2538, 2496]
600,[14955, 14461]
601,[14955, 15318]
602,[2894, 3310]
603,[272, 12341]
604,[272, 16943]
605,[3308, 3310]
606,[3308, 3309]
607,[9313, 16449]
608,[4195, 358]
609,[4195, 3908]
610,[4195, 15306]
611,[7067, 2873]
612,[7067, 3753]
613,[2050, 2049]
614,[2050, 2176]
615,[2049, 10051]
616,[15427, 6959, 10734, 14714]
617,[15427, 14029, 12694]
618,[1106, 1507]
619,[1106, 1107]
620,[1715, 1507]
621,[1715, 1576]
622,[3563, 5342]
623,[3563, 3769]
624,[4439, 3090]
625,[4439, 5006]
626,[1294, 1235]
627,[1294, 4828, 7291, 10810]
628,[1294, 14454]
629,[4710, 4775, 13828]
630,[4710, 17345, 813, 955]
631,[13992, 12928, 11459]
632,[13992, 13040]
633,[14869, 14559]
634,[14869, 15640]
635,[17245, 16459]
636,[17245, 17246, 17244]
637,[15839, 8538]
638,[15839, 11717]
639,[15839, 16360]
640,[856, 12190]
641,[856, 15626]
642,[7186, 8298]
643,[7186, 13619]
644,[2413, 624, 2412]
645,[2413, 1866]
646,[15966, 15058, 12246]
647,[15966, 16021, 6680]
648,[5417, 5418]
649,[5417, 8256, 15238, 11554]
650,[601, 15775, 15774]
651,[601, 1978]
652,[16636, 16149]
653,[16636, 16681]
654,[310, 12682]
655,[310, 13018]
656,[310, 18033]
657,[10767, 819]
658,[10767, 14093]
659,[10767, 12861, 15956]
660,[15878, 819]
661,[15878, 18033]
662,[13602, 13462, 13064]
663,[13602, 13555, 13323]
664,[13831, 13603]
665,[13831, 13971]
666,[17105, 6145, 6381]
667,[17105, 17444]
668,[17443, 17444]
669,[17443, 18012]
670,[1534, 8768]
671,[1534, 3074, 13481]
672,[17244, 5006]
673,[17244, 16501]
674,[8190, 14271]
675,[8190, 10838, 10902, 10903]
676,[14824, 17756]
677,[14352, 6546, 7495, 17756]
678,[14352, 17756]
679,[2011, 15931]
680,[2011, 13419]
681,[7934, 980]
682,[7934, 13419]
683,[3721, 3679]
684,[3721, 3940]
685,[3119, 8456]
686,[3119, 3618, 48, 2979, 3233]
687,[9428, 496]
688,[9428, 11906]
689,[13696, 2503]
690,[13696, 15768]
691,[992, 2025]
692,[992, 18069]
693,[10526, 5339, 5563]
694,[10526, 9662]
695,[16034, 2650]
696,[16034, 15768]
697,[6690, 6477]
698,[6690, 7096]
699,[7447, 7096]
700,[7447, 12932, 13163]
701,[7447, 7558]
702,[13163, 13486]
703,[13486, 13397]
704,[13486, 13532]
705,[14196, 1701]
706,[14196, 13532]
707,[14196, 14238]
708,[14461, 15318]
709,[100, 11755, 11705]
710,[100, 4521]
711,[100, 10210]
712,[8969, 7910]
713,[8969, 8300]
714,[9314, 15461, 9315]
715,[9314, 10454]
716,[9314, 10726]
717,[9626, 10586]
718,[10266, 11705]
719,[10266, 10586]
720,[1701, 1622, 2539]
721,[1701, 1935]
722,[7910, 8171]
723,[1935, 1936]
724,[1935, 2495]
725,[2496, 2495]
726,[2496, 8171]
727,[3310, 16818]
728,[16449, 612]
729,[16449, 12660]
730,[358, 3230]
731,[358, 4768]
732,[15306, 3572]
733,[15306, 8230]
734,[3753, 5251]
735,[3753, 4889]
736,[10051, 2048]
737,[10051, 6370]
738,[14714, 3263]
739,[14714, 6376]
740,[14714, 9301]
741,[12694, 674, 6653]
742,[12694, 7248]
743,[1507, 1634]
744,[1576, 849]
745,[1576, 3274, 4927, 13823]
746,[5342, 7219]
747,[5342, 12662]
748,[3769, 3666]
749,[3769, 12662]
750,[5006, 11084]
751,[1235, 4262]
752,[1235, 14131]
753,[10810, 10323, 11741, 13892]
754,[10810, 12992]
755,[955, 1508, 2216]
756,[955, 8161, 8162, 8163]
757,[11459, 8790]
758,[11459, 10651]
759,[14559, 13209]
760,[14559, 14422]
761,[11717, 9935]
762,[11717, 15451]
763,[12190, 12069]
764,[12190, 12403]
765,[15626, 7066]
766,[15626, 15665]
767,[13619, 11179]
768,[13619, 13746, 15430, 16702]
769,[2412, 1745]
770,[2412, 4737, 2371]
771,[1866, 818]
772,[1866, 16113, 2292]
773,[12246, 11418]
774,[12246, 11460]
775,[6680, 6774]
776,[6680, 16512]
777,[11554, 11452, 9806]
778,[11554, 13695]
779,[15774, 16681]
780,[15774, 15776]
781,[1978, 14991, 3616, 1978]
782,[16681, 16682]
783,[12682, 12836]
784,[12682, 13064]
785,[18033, 11276]
786,[819, 14778]
787,[819, 15172]
788,[14093, 762, 8055]
789,[14093, 14020, 197]
790,[13064, 13323]
791,[13323, 13019]
792,[13603, 2490]
793,[13603, 13324]
794,[13971, 13882, 14113]
795,[13971, 14168]
796,[6381, 6382, 6383]
797,[6381, 6428]
798,[17444, 17493]
799,[18012, 391, 16467]
800,[18012, 716]
801,[18012, 10230]
802,[8768, 3715, 9604, 9947]
803,[8768, 8769]
804,[8768, 8849]
805,[8768, 10372]
806,[13481, 635, 9429]
807,[13481, 11368]
808,[16501, 13229]
809,[16501, 16008]
810,[10903, 10904]
811,[10903, 11392]
812,[15931, 3696]
813,[15931, 4387]
814,[3679, 3234]
815,[3679, 3722]
816,[3940, 3947, 3723]
817,[3940, 4387]
818,[8456, 4581, 16883, 17144]
819,[8456, 17144]
820,[3233, 13356]
821,[3233, 4977, 3584]
822,[11906, 8097]
823,[11906, 12057]
824,[2503, 993]
825,[2503, 2545]
826,[15768, 4354]
827,[18069, 993]
828,[18069, 3562]
829,[5563, 533]
830,[5563, 16351]
831,[9662, 7249, 5101, 5102]
832,[9662, 8864, 8863]
833,[6477, 4838, 940]
834,[6477, 5689]
835,[7096, 6478]
836,[7096, 6567]
837,[7558, 2730, 7645]
838,[7558, 6567]
839,[7558, 7724, 12991, 13397]
840,[13397, 13532]
841,[14238, 9993]
842,[14238, 11144, 5971, 10536]
843,[14238, 14239, 3094]
844,[11705, 13852]
845,[8300, 8171]
846,[8300, 10726]
847,[9315, 7139]
848,[9315, 16419]
849,[10454, 10455]
850,[10454, 12581]
851,[10726, 8905]
852,[10586, 12661]
853,[2539, 2495]
854,[2539, 2540]
855,[16818, 4055, 5247]
856,[16818, 5238, 5206]
857,[16818, 18015]
858,[3230, 8230]
859,[3230, 13512]
860,[3230, 7738]
861,[4768, 5302]
862,[4768, 4889]
863,[4768, 13512]
864,[3572, 1712]
865,[3572, 15642]
866,[3572, 3942]
867,[8230, 4152]
868,[4889, 8111]
869,[2048, 1560]
870,[2048, 2223]
871,[3263, 3139]
872,[3263, 16950]
873,[3263, 10781]
874,[6376, 17486, 13384]
875,[6376, 9380]
876,[9301, 2255, 1295]
877,[9301, 13132, 1295]
878,[6653, 9126, 10822]
879,[6653, 12323]
880,[7248, 2284]
881,[7248, 15337]
882,[7248, 15731, 5249]
883,[849, 16277, 15592]
884,[849, 9688]
885,[13823, 5496, 4081]
886,[13823, 14578]
887,[7219, 1338]
888,[7219, 10337]
889,[12662, 4460, 5883]
890,[3666, 3374]
891,[3666, 5109]
892,[3666, 17754]
893,[4262, 1292]
894,[4262, 14130]
895,[14131, 12808]
896,[14131, 14130]
897,[13892, 13893]
898,[13892, 14634, 8208]
899,[12992, 10709]
900,[12992, 17483, 14626, 16136, 11648]
901,[2216, 3477]
902,[2216, 2228]
903,[8790, 390]
904,[8790, 17305]
905,[10651, 10090]
906,[10651, 11458]
907,[15451, 5636]
908,[15451, 8295, 8250, 8249]
909,[15451, 17731]
910,[12069, 11826, 11647]
911,[12069, 12562]
912,[12403, 12562]
913,[12403, 12972]
914,[818, 716]
915,[818, 16467]
916,[2292, 18041]
917,[2292, 10297, 10880]
918,[11418, 3612, 15579]
919,[11418, 6774]
920,[11460, 5030, 11953]
921,[11460, 7950, 4577, 9918]
922,[6774, 15579]
923,[16512, 5438, 4682]
924,[16512, 7271, 12925, 12221]
925,[9806, 9807]
926,[9806, 10905]
927,[15776, 15369]
928,[15776, 15778, 15777]
929,[16682, 16150]
930,[16682, 16683]
931,[12836, 12642]
932,[12836, 13019]
933,[11276, 4259]
934,[11276, 7625]
935,[14778, 4259]
936,[14778, 4514]
937,[14778, 9874]
938,[15172, 13691]
939,[15172, 15804]
940,[8055, 4559]
941,[8055, 15244]
942,[197, 13691]
943,[197, 4500]
944,[13019, 13020]
945,[2490, 2194]
946,[2490, 2940]
947,[13324, 2194]
948,[13324, 13020]
949,[14113, 2940]
950,[14113, 14564]
951,[14113, 14169]
952,[14168, 14169]
953,[14168, 14388]
954,[6383, 6047]
955,[6383, 6384]
956,[6383, 7684]
957,[6428, 6947]
958,[6428, 17493]
959,[17493, 17984, 17995]
960,[16467, 716]
961,[716, 18062]
962,[10230, 7190]
963,[10230, 11040]
964,[9947, 9948]
965,[9947, 15600, 8829, 16998]
966,[8769, 2786]
967,[8769, 13351]
968,[8769, 9342]
969,[8849, 6013, 3045]
970,[8849, 8432]
971,[9429, 5981]
972,[9429, 16118, 9874]
973,[9429, 16998]
974,[11368, 8234]
975,[11368, 11004]
976,[13229, 16172]
977,[13229, 14937]
978,[10904, 10905]
979,[10904, 11392]
980,[11392, 12306]
981,[3696, 4936, 15311, 4937]
982,[3696, 5225, 4937]
983,[4387, 14790]
984,[3722, 3285]
985,[3722, 3680]
986,[3723, 3585]
987,[3723, 3680]
988,[17144, 13356]
989,[13356, 14528]
990,[3584, 3981, 15660]
991,[3584, 3946]
992,[993, 994]
993,[2545, 994]
994,[2545, 3220]
995,[533, 8639]
996,[533, 1714]
997,[5102, 3913]
998,[5102, 5142]
999,[5102, 5431]
1000,[8863, 3704]
1001,[8863, 11071]
1002,[940, 15070]
1003,[940, 3220]
1004,[5689, 6478]
1005,[5689, 16368, 4743, 2504]
1006,[6478, 6479]
1007,[6567, 6479]
1008,[7645, 5210, 995]
1009,[7645, 7605, 14721]
1010,[7645, 10536]
1011,[9993, 2540]
1012,[9993, 9994, 9898]
1013,[9993, 14763]
1014,[10536, 10456]
1015,[3094, 2338, 8876, 16064]
1016,[3094, 2912]
1017,[3094, 9898]
1018,[13852, 12661]
1019,[13852, 13303, 13160]
1020,[13852, 14042, 14363, 14906]
1021,[16419, 14763]
1022,[16419, 16420, 16364]
1023,[12581, 13160]
1024,[12581, 12623]
1025,[8905, 792, 12567]
1026,[8905, 14974, 13398]
1027,[8905, 17368]
1028,[12661, 13160]
1029,[2540, 1362]
1030,[13512, 4691]
1031,[7738, 4691]
1032,[7738, 6685]
1033,[5302, 5226]
1034,[5302, 5372]
1035,[5302, 5568, 5791]
1036,[15642, 10426]
1037,[15642, 15660]
1038,[4152, 13572]
1039,[4152, 6685]
1040,[8111, 5372]
1041,[8111, 9053]
1042,[1560, 8]
1043,[1560, 621, 10123]
1044,[3139, 1010]
1045,[3139, 4868]
1046,[3139, 11512]
1047,[16950, 12215]
1048,[16950, 16799, 8140]
1049,[10781, 3672]
1050,[10781, 17417]
1051,[13384, 3421]
1052,[13384, 9380]
1053,[9380, 13295]
1054,[1295, 4117]
1055,[10822, 1894, 1781]
1056,[10822, 11768]
1057,[10822, 10823]
1058,[12323, 10823]
1059,[12323, 10824]
1060,[2284, 12773]
1061,[2284, 2484, 10533]
1062,[15337, 5783]
1063,[15337, 7413, 16628, 12308, 17702]
1064,[15592, 728]
1065,[15592, 13982]
1066,[9688, 4557]
1067,[9688, 10337]
1068,[4081, 3032, 711, 4798]
1069,[4081, 8048]
1070,[4081, 14276]
1071,[14578, 1162]
1072,[14578, 2087]
1073,[1338, 4557]
1074,[1338, 5883]
1075,[10337, 13638]
1076,[5883, 15624]
1077,[3374, 10663]
1078,[3374, 6266]
1079,[5109, 3281]
1080,[5109, 5231]
1081,[17754, 375]
1082,[17754, 11045]
1083,[1292, 1291, 1290, 1405]
1084,[1292, 15532, 14228]
1085,[14130, 14129, 14037]
1086,[12808, 9682, 12]
1087,[12808, 11878, 11700]
1088,[13893, 4319, 12890]
1089,[13893, 14577]
1090,[8208, 5898]
1091,[8208, 16565]
1092,[10709, 10662]
1093,[10709, 12084]
1094,[11648, 7405]
1095,[11648, 10809, 10808, 17770]
1096,[3477, 3808, 3937, 4367]
1097,[3477, 3479]
1098,[2228, 1902, 1238, 384]
1099,[2228, 5234, 6697]
1100,[2228, 3275, 3479]
1101,[17305, 12674]
1102,[17305, 13740]
1103,[17305, 17306, 14937]
1104,[11458, 5901]
1105,[11458, 11700]
1106,[8249, 7862]
1107,[8249, 10452, 10501]
1108,[8249, 15987, 16924]
1109,[12562, 12972]
1110,[12562, 12564, 12563, 7676]
1111,[12972, 8026]
1112,[18041, 835]
1113,[18041, 10500]
1114,[10880, 9463]
1115,[10880, 10500]
1116,[15579, 4070]
1117,[11953, 11462, 11463, 11461]
1118,[11953, 15263]
1119,[4682, 661]
1120,[4682, 12221]
1121,[12221, 12266, 12410]
1122,[12221, 14364, 16002, 6344]
1123,[9807, 16825]
1124,[9807, 10235, 17274]
1125,[10905, 2766]
1126,[10905, 12306]
1127,[10905, 11602, 17907]
1128,[15369, 15055]
1129,[15369, 15408]
1130,[15777, 16683]
1131,[15777, 15780, 15779]
1132,[16683, 16721]
1133,[12642, 11395]
1134,[12642, 12432, 11266]
1135,[12642, 12681, 6665]
1136,[4259, 12874]
1137,[4514, 1262]
1138,[4514, 11383]
1139,[9874, 7, 4507, 4214, 5981]
1140,[9874, 12874]
1141,[13691, 15804]
1142,[15804, 1262]
1143,[4559, 858]
1144,[4559, 12652]
1145,[15244, 15102]
1146,[15244, 16323]
1147,[4500, 2208]
1148,[4500, 8574]
1149,[13020, 1896]
1150,[2194, 1896]
1151,[2940, 15441]
1152,[2940, 3303]
1153,[14169, 14431, 14762]
1154,[14388, 14430]
1155,[14388, 14716]
1156,[6047, 5065]
