238,91,92,68.537598
239,92,6731,202.401627
240,92,13460,150.647461
241,93,5907,10.995543
242,93,13973,2.935267
243,93,12869,6.998628
244,94,2862,27.699892
245,94,17055,72.545494
246,94,8400,76.832741
247,94,13097,81.167183
248,95,346,7.61089
249,95,345,34.225517
250,95,18161,6.356833
251,96,18212,14.332017
252,96,12839,6.727976
253,96,236,20.237167
254,96,17847,16.009668
255,97,658,17.351233
256,97,162,21.36834
257,97,17778,19.129362
258,98,18114,38.710083
259,98,441,10.780429
260,98,479,51.48513
261,98,18022,10.780429
262,99,533,13.95435
263,100,3240,9.992325
264,101,11756,53.14835
265,101,4522,1.383784
266,101,10211,0.336161
267,101,9280,30.10635
268,102,8798,13.479465
269,102,14986,24.288776
270,102,12883,5.010035
271,102,13889,7.824898
272,103,12972,12.549805
273,103,14502,11.100442
274,103,3017,13.827568
275,104,1476,95.195435
276,104,2054,76.207726
277,104,17501,69.241653
278,105,6554,7.79865
279,105,4072,8.45406
280,106,107,6.092285
281,107,485,12.057994
282,107,292,26.486349
283,107,17987,12.058487
284,108,18169,12.032937
285,109,18081,33.061321
286,109,487,12.057994
287,109,293,26.486111
288,109,17946,14.683314
289,110,584,58.053925
290,110,18082,10.352132
291,110,450,10.228285
292,111,2273,65.55957
293,111,13335,154.839523
294,112,13709,3.244141
295,112,118,0.111816
296,113,17321,32.119133
297,113,202,11.020391
298,113,627,48.199375
299,113,18216,11.453775
300,114,13897,1.642773
301,114,337,18.790689
302,114,10918,10.640616
303,115,4687,174.889587
304,115,15406,28.358284
305,115,9413,16.321444
306,116,14268,10.5391
307,116,15094,12.138703
308,117,10589,18.129662
309,117,119,9.138672
310,117,361,6.974121
311,118,121,50.26123
312,119,15710,197.140976
313,119,9034,68.857964
314,119,15110,100.477837
315,120,733,18.197142
316,120,175,16.811844
317,121,9617,5.109489
318,121,17867,9.360381
319,121,122,27.415039
320,122,16727,4.960511
321,122,9678,44.567036
322,122,10815,14.439751
323,123,11134,12.286516
324,123,596,18.521091
325,123,125,10.661133
326,124,364,43.21249
327,124,1343,74.197197
328,124,308,7.211841
329,124,17170,78.891388
330,125,9199,12.839116
331,125,494,11.158691
332,125,176,32.014763
333,126,3059,8.073847
334,126,1407,9.364355
335,126,7233,31.286306
336,127,11139,52.263226
337,127,11867,52.191082
338,127,13165,61.641628
339,128,17091,18.114517
340,129,10864,24.477087
341,130,313,5.57959
342,130,366,19.562201
343,130,18044,12.382674
344,131,210,9.554852
345,131,255,4.18457
346,131,18087,9.535151
347,132,133,21.322998
348,132,15903,44.385082
349,133,7323,67.030029
350,133,1447,37.661865
351,133,15076,101.838051
352,134,501,11.15918
353,134,17957,12.553955
354,135,9675,9.534424
355,135,9300,14.123739
356,135,9138,6.500881
357,136,16131,1.839546
358,136,16079,10.424567
359,137,9158,36.949463
360,137,569,13.084473
361,137,16713,39.987301
362,137,1065,21.575283
363,138,645,16.009668
364,138,263,18.749775
365,138,17923,14.277892
366,139,264,21.729485
367,139,17965,13.359726
368,140,18188,24.999737
369,140,325,22.040794
370,141,326,47.543568
371,141,560,12.645781
372,141,8051,32.852684
373,142,13544,36.269588
374,142,18029,10.433594
375,143,468,10.228285
376,143,330,68.764801
377,143,18066,9.882495
378,144,331,5.783701
379,145,11144,269.829315
380,145,196,70.075409
381,145,146,19.799805
382,146,1840,26.670933
383,147,6140,24.485209
384,147,9428,36.020634
385,148,6804,1.286569
386,149,150,135.552734
387,149,15142,100.443672
388,149,7347,141.660156
389,150,1820,50.238911
390,150,15141,100.443672
391,151,12903,56.00544
392,151,455,8.941162
393,151,18221,5.007568
394,151,18037,38.629147
395,152,16142,23.511131
396,153,18118,25.550436
397,153,7455,17.080769
398,153,17329,39.387276
399,154,18177,25.988523
400,154,8711,25.929932
401,155,156,30.461426
402,156,1216,30.6875
403,156,7222,56.476089
404,157,2462,158.505814
405,157,17397,70.942619
406,157,11219,226.085815
407,158,13375,67.668747
408,158,17354,150.494751
409,158,5666,49.066898
410,159,7354,213.244629
411,159,3392,100.53553
412,159,15188,99.608795
413,159,13916,264.112549
414,160,574,12.918414
415,160,346,26.486452
416,161,235,3.178202
417,161,18076,10.780429
418,162,771,19.129362
419,162,237,18.488512
420,162,17848,17.351233
421,163,18022,51.48513
422,163,479,10.780429
423,163,18021,12.058261
424,164,10924,9.251595
425,164,8518,5.137833
426,165,6121,101.707123
427,166,288,6.195923
428,166,774,78.282471
429,167,445,18.727945
430,167,581,14.682897
431,167,665,18.68424
432,167,16371,67.900482
433,168,18039,10.852539
434,169,508,10.322266
435,169,5674,12.550299
436,169,15363,20.664324
437,170,18215,24.999737
438,170,486,13.373302
439,170,242,12.499923
440,170,9387,2.88475
441,171,6845,12.225175
442,171,7301,35.773476
443,171,7719,14.321233
444,172,17742,6.731934
445,172,8029,47.106644
446,172,11250,46.700752
447,173,9034,1.512712
448,173,783,21.847153
449,174,16583,12.658902
450,174,17867,16.543457
451,174,803,18.789062
452,175,1164,41.306557
453,175,14493,67.050674
454,175,595,12.646236
455,176,14189,26.500441
456,176,364,5.57959
457,177,17749,70.223175
458,177,1584,32.43338
459,177,15138,69.445221
460,178,8867,9.373203
461,179,452,1.286448
462,180,6802,18.040956
463,180,11097,12.331753
464,180,13986,21.976444
465,181,318,6.196005
466,181,18237,5.579468
467,182,1038,25.154055
468,183,2253,17.506556
469,183,8059,3.677519
470,184,18182,93.167679
471,185,2060,9.226341
472,186,12601,84.194954
473,186,8639,80.899231
474,186,4471,43.268509
475,187,2937,53.521332
476,187,6341,47.014202
477,188,3428,11.812095
478,188,3268,1.687054
479,188,12221,0.187383
480,188,3397,2.118311
481,189,16801,283.628418
482,189,223,137.083267
483,189,5869,43.53994
484,190,15624,6.883802
485,191,704,20.574905
486,191,1002,32.927952
487,192,193,6.092285
488,192,4660,4.675781
489,193,565,11.262655
490,193,6263,48.301628
491,194,17932,54.009556
492,194,521,10.780429
493,194,610,65.188972
494,194,18006,14.683105
495,195,376,12.353272
496,196,7388,70.076172
497,196,10361,85.142914
498,197,5752,1.805843
499,197,6272,13.837403
500,198,13692,14.713427
501,198,4501,11.718592
502,198,14021,7.716286
503,199,442,7.610443
504,199,441,38.709602
505,199,18114,10.780223
506,200,3694,9.092773
507,200,1796,33.67012
508,200,433,6.597656
509,201,18082,55.954372
510,201,584,12.058446
511,201,294,12.499814
512,201,17896,18.389399
513,202,17360,34.026405
514,202,728,62.825348
515,203,12623,12.566195
516,204,9844,12.504402
517,204,6316,3.487793
518,204,4837,20.632191
519,205,17492,13.838837
520,206,18036,23.444351
521,206,11828,38.509701
522,206,307,5.353589
523,206,12814,271.653076
524,207,12966,197.133896
525,207,2202,20.347475
526,207,8294,15.425788
527,207,1376,12.681264
528,208,3041,87.890953
529,209,18230,19.562201
530,209,597,13.50956
531,209,312,9.554708
532,210,256,4.777166
533,210,18087,12.058446
534,211,15249,56.420174
535,212,5023,37.439606
536,212,5721,10.646769
537,212,6009,9.792566
538,213,902,19.528442
539,213,17564,30.442499
540,213,17665,25.154055
541,214,505,28.664106
542,214,600,11.159058
543,214,17959,52.551136
544,215,1876,11.872647
545,215,10486,11.286982
546,215,6962,10.874648
547,216,16522,47.464504
548,216,7104,222.833832
549,216,3719,59.661324
550,217,1855,0.410561
551,217,1546,18.470612
552,217,1778,3.157403
553,217,2114,14.64508
554,218,694,14.678076
555,218,321,19.995346
556,218,18054,12.918414
557,219,642,12.91853
558,219,322,21.504452
559,219,17964,16.009529
560,220,646,13.359894
561,220,323,21.504452
562,220,18001,15.221137
563,221,647,13.359894
564,221,265,19.848886
565,221,17966,15.64315
566,222,10482,19.111582
567,222,9113,16.448746
568,222,13660,5.085477
569,222,3618,10.419074
570,223,3181,92.074974
571,223,13006,32.340298
572,224,13232,71.324615
573,224,3440,19.909323
574,225,609,12.7139
575,225,377,10.051046
576,225,4660,15.188202
577,226,16749,7.312111
578,226,16818,12.007418
579,226,9061,5.664632
580,226,16830,16.836487
581,227,18103,14.423184
582,227,18197,33.061195
583,227,5161,3.63265
584,228,2570,1.762509
585,228,11578,2.676107
586,228,8936,16.467806
587,228,15414,0.143489
588,229,15635,13.499505
589,229,443,16.208158
590,229,10155,26.303022
591,230,7437,278.735352
592,230,14088,203.796204
593,230,231,280.244141
594,231,4024,117.259476
595,231,15293,99.141975
596,232,8433,4.637462
597,232,17838,9.924668
598,233,18018,26.768063
599,233,17587,144.142578
600,234,15147,103.322746
601,234,13916,13.099235
602,234,6247,11.331596
603,234,14036,41.016113
604,235,529,8.906637
605,235,395,30.747572
606,236,478,7.61089
607,236,396,18.749884
608,236,17941,17.013159
609,237,872,18.700619
610,237,347,19.995415
611,237,17942,17.812525
612,238,280,64.724617
613,238,577,10.780664
614,238,401,21.730057
615,238,17741,25.999449
616,239,1348,1.264237
617,240,3916,19.694109
618,241,15345,107.167503
619,241,8702,293.948151
620,241,2213,39.187263
621,242,776,15.64315
622,242,487,32.735889
623,242,18169,9.882216
624,243,542,8.369141
625,243,17406,33.615597
626,244,586,11.50877
627,245,15107,104.616333
628,245,3502,100.443306
629,245,5339,108.576439
630,246,249,4.569336
631,246,248,7.615234
632,247,16140,110.163086
633,247,415,4.18457
634,247,300,80.734711
635,248,16140,5.589844
636,248,16564,59.999325
637,249,7494,337.616974
638,250,16708,21.751486
639,250,17904,18.197386
640,250,753,2.327048
641,250,1714,20.268675
642,251,16403,18.737896
643,251,4766,6.768522
644,251,6774,35.655041
645,252,1787,45.473145
646,252,18165,10.140625
647,253,13575,65.272865
648,253,15185,2.080661
649,253,12471,92.255264
650,254,9196,1.241647
651,255,686,12.646266
652,255,314,16.811642
653,256,422,20.237267
654,259,796,15.34375
655,259,319,22.888737
656,259,18238,8.369263
657,260,17545,1.241172
658,261,4327,15.122514
659,261,14447,11.815801
660,261,18131,11.591553
661,261,15744,16.315823
662,262,7421,18.34511
663,262,7940,14.682796
664,262,372,21.504452
665,262,18053,15.221584
666,263,749,14.678076
667,263,18055,14.678389
668,264,863,17.812525
669,264,373,18.488512
670,264,18056,14.277892
671,265,324,7.741868
672,265,18096,13.35981
673,266,17632,17.303577
674,266,4243,5.255347
675,267,1982,53.02964
676,267,16845,52.700558
677,267,268,589.426025
678,269,606,51.200878
679,269,16265,137.751892
680,270,4717,14.188214
681,270,11800,49.976093
682,271,7992,22.078539
683,272,3999,26.668898
684,272,10996,10.59338
685,273,2502,22.810078
686,273,12342,13.135008
687,273,16944,27.486692
688,275,7956,0.749597
689,276,18006,62.825115
690,276,610,10.780326
691,276,18194,10.228285
692,277,17817,6.762486
693,278,2531,115.869888
694,278,17927,6.167314
695,279,18152,25.425396
696,279,18151,15.433558
697,280,1674,44.388966
698,280,12820,10.861553
699,281,955,72.731857
700,281,17933,19.667633
701,282,14001,5.688584
702,282,8644,147.134766
703,283,13931,1.277663
704,283,2365,64.182808
705,284,2695,70.573433
706,284,12168,79.07943
707,284,8365,34.070538
708,285,3507,19.59236
709,285,12610,10.220338
710,285,10277,14.543731
711,286,571,13.554367
712,286,10504,45.312531
713,286,11515,59.430912
714,287,9087,16.266598
715,287,3330,11.316111
716,287,6972,1.90856
717,288,664,11.567402
718,289,1016,22.831831
719,289,536,15.379898
720,289,16767,59.609207
721,290,667,12.058446
722,290,666,31.015524
723,290,15853,103.518555
724,291,583,9.535697
725,291,485,27.977066
726,291,18168,11.262138
727,292,671,12.058446
728,292,486,20.570953
729,292,18215,10.780223
730,293,722,12.918471
731,293,18122,14.683023
732,294,451,15.794995
733,295,14818,32.928875
734,295,543,6.974609
735,295,14697,20.957924
736,295,17260,42.49831
737,296,15140,8.410744
738,297,18216,29.102108
739,297,627,12.383059
740,297,18217,10.780871
741,297,17262,48.608932
742,298,3448,37.406494
743,298,1065,22.248047
744,298,11482,38.81292
745,298,1217,22.743027
746,299,15385,184.138
747,299,5451,69.74942
748,299,4239,73.797707
749,300,301,65.491211
750,300,16872,51.633289
751,301,453,4.453256
752,301,16871,51.969231
753,302,1001,20.253662
754,302,15313,100.013245
755,303,18124,19.737501
756,303,18124,19.737501
757,303,12328,6.274902
758,304,6966,7.841482
759,304,17948,18.133301
760,304,12328,7.432617
761,305,306,28.937988
762,305,18127,12.553955
763,305,16490,30.007637
764,306,492,5.78383
765,307,1075,243.193497
766,308,12585,37.09589
767,309,11579,15.245664
768,310,12666,9.565008
769,310,10960,7.016254
770,310,11163,19.109875
771,311,12683,20.330393
772,311,13019,13.100751
773,311,13241,5.01082
774,311,18034,16.716583
775,312,791,14.031624
776,312,700,64.896439
777,313,684,11.262655
778,313,314,18.276855
779,314,685,11.262623
780,315,18088,19.556839
781,315,5273,150.641251
782,315,17662,27.897705
783,315,17661,28.063543
784,316,18010,16.09668
785,316,1871,46.672852
786,317,462,32.256966
787,317,426,2.789795
788,319,693,11.262502
789,319,18239,9.76416
790,320,11545,1.227632
791,320,17405,184.17778
792,321,862,16.009668
793,321,464,20.237267
794,321,18141,12.917939
795,322,427,18.488585
796,322,18095,14.678076
797,322,4281,6.449788
798,323,695,12.058446
799,323,428,18.488585
800,323,18144,12.918055
801,324,374,13.778323
802,324,18145,13.359351
803,325,374,3.350383
804,325,375,2.065478
805,325,18188,11.566996
806,326,514,36.976852
807,326,429,3.178631
808,326,18246,9.882254
809,327,2793,23.4734
810,328,944,22.731461
811,328,17043,55.197273
812,329,15146,20.784298
813,330,707,12.7139
814,330,379,19.848886
815,330,18254,10.228211
816,331,333,13.70752
817,332,953,18.197386
818,332,380,30.493353
819,332,381,10.752015
820,332,17836,22.52507
821,333,908,16.807907
822,333,17623,29.29248
823,334,17927,140.035873
824,334,7433,138.64183
825,335,10321,14.286789
826,336,15184,22.084473
827,336,17148,10.063448
828,336,2777,6.123513
829,336,829,23.400434
830,337,472,4.254395
831,337,18251,9.903687
832,338,12635,285.190582
833,338,1423,264.914215
834,339,2091,0.894241
835,339,10100,28.949694
836,339,12782,6.592094
837,340,9245,26.216448
838,340,2365,28.266304
839,340,4843,45.678276
840,341,342,4.569336
841,341,3442,65.114388
842,341,421,173.653458
843,343,17399,15.039515
844,343,13171,5.102509
845,343,16002,33.617516
846,344,618,8.506579
847,344,18211,11.262623
848,345,573,9.26073
849,345,618,50.953251
850,347,964,19.129362
851,347,400,9.244051
852,347,18020,17.812983
853,348,18163,57.734493
854,348,966,19.129362
855,348,442,11.020515
856,348,18115,15.892335
857,349,15744,13.479465
858,349,9701,15.638258
859,350,351,22.845947
860,351,403,38.102188
861,352,14733,24.405165
862,352,1213,24.022188
863,353,7935,11.786753
864,353,15917,13.26888
865,353,1753,24.125732
866,353,17889,0.639893
867,354,2084,4.161949
868,355,13973,16.066319
869,355,17786,34.639
870,355,5172,24.710052
871,356,18253,10.37793
872,356,1963,25.556778
873,356,9762,13.296453
874,357,673,12.382674
875,357,724,54.462864
876,358,413,82.256943
877,358,10450,16.618595
878,359,3231,9.728183
879,359,4196,7.195879
880,359,4769,8.447366
881,360,669,9.680664
882,361,456,3.178631
883,361,594,38.710171
884,362,594,8.337838
885,363,9406,7.195129
886,363,844,17.557074
887,364,785,12.918414
888,365,11524,129.477203
889,365,7997,19.651651
890,365,2686,15.234136
891,366,683,9.76416
892,366,597,19.562256
893,366,18230,13.5101
894,367,14276,10.456571
895,368,11109,8.258729
896,369,8890,66.666611
897,369,11488,227.952652
898,369,16591,27.82654
899,369,1880,27.814068
900,370,10407,8.485348
901,370,4987,18.845249
902,370,12931,8.72205
903,371,12880,10.92041
904,371,18112,14.688232
905,372,861,14.677924
906,372,463,18.488585
907,372,18140,14.031624
908,373,797,12.91853
909,373,465,21.504515
910,373,18143,14.678076
911,374,375,4.569336
912,374,750,32.441113
913,375,648,8.50706
914,375,513,35.279568
915,376,11046,28.98283
916,376,17755,28.465775
917,377,804,32.946705
918,378,379,45.691895
919,378,1588,36.465412
920,378,706,29.101946
921,379,1375,27.939257
922,380,952,16.807665
923,382,3620,6.529762
924,382,3488,23.724174
925,382,3540,6.769178
926,383,3849,131.515869
927,383,5687,161.583496
928,383,7636,117.393555
929,384,652,8.906178
930,384,17531,50.700863
931,385,1239,21.15583
932,385,3087,11.181344
933,385,6993,11.084318
934,386,5536,35.046185
935,388,566,5.523682
936,388,9196,12.885484
937,388,3655,16.806814
938,389,9088,13.499505
939,390,3435,14.717351
940,391,8791,45.466843
941,392,18013,18.197386
942,392,16468,9.972151
943,393,2045,51.33564
944,393,17398,203.044876
945,394,11707,7.757237
946,394,14513,7.741358
947,395,770,12.057994
948,395,574,26.486452
949,396,963,18.389177
950,396,530,20.237167
951,396,18077,17.812983
952,397,399,7.615234
953,397,531,4.453089
954,397,18212,13.95435
955,398,478,13.988484
956,401,533,15.794867
957,402,4120,10.50425
958,402,12612,29.217211
959,403,715,67.7202
960,403,15596,93.469437
961,404,9714,5.889045
962,404,15565,4.507848
963,405,4502,15.35285
964,406,4470,2.710649
965,406,8650,12.919898
966,407,4249,22.875977
967,407,14752,18.133358
968,407,5779,52.355347
969,408,409,310.705322
970,408,449,33.536346
971,408,17453,36.298939
972,409,1680,38.151497
973,409,17589,32.226601
974,410,7449,20.251976
975,410,7915,10.786854
976,410,583,26.486452
977,411,886,15.892101
978,412,1132,23.482996
979,413,17165,44.662342
980,413,3449,94.852051
981,413,6708,114.453369
982,414,10022,4.88916
983,414,5285,2.141727
984,414,9325,1.842773
985,415,5053,140.94371
986,416,13093,2.270916
987,417,2242,57.836796
988,418,17144,37.026093
989,418,13060,42.688847
990,418,14668,13.022721
991,418,11446,10.123365
992,419,1190,19.06764
993,419,18061,17.65918
994,419,4379,15.917394
995,420,7342,19.718468
996,421,14446,63.919712
997,421,10759,62.315052
998,422,551,11.453418
999,422,1085,22.24905
1000,423,13667,48.523705
1001,423,15305,24.233944
1002,423,980,24.354757
1003,424,16794,6.369622
1004,424,2447,14.265609
1005,424,4049,25.119213
1006,425,899,13.948853
1007,425,11643,35.073647
1008,426,601,5.579468
1009,427,644,6.974609
1010,427,558,21.729485
1011,427,18187,15.221137
1012,428,697,8.906345
1013,428,559,20.237167
1014,428,18245,12.918414
1015,429,698,8.506623
1016,429,560,47.399918
1017,430,995,16.738647
1018,430,17481,38.258919
1019,431,9895,3.640352
1020,432,12585,19.677406
1021,433,17868,18.44537
1022,433,15752,15.611418
1023,434,2121,51.633305
1024,434,15362,101.838051
1025,435,1911,46.269394
1026,435,17974,22.832027
1027,436,1170,20.978701
1028,437,11005,45.036865
1029,437,11514,5.440085
1030,437,7816,5.844624
1031,438,473,47.235447
1032,438,12181,203.653076
1033,438,8469,322.113617
1034,439,614,27.977304
1035,439,1997,47.42627
1036,439,18203,13.94873
1037,440,8590,38.016815
1038,440,1348,208.832214
1039,441,714,9.535463
1040,441,823,52.972904
1041,442,576,15.794995
1042,443,4972,8.878323
1043,443,8230,7.67708
1044,444,637,183.586426
1045,445,666,14.039125
1046,445,581,10.051167
1047,446,6201,14.818055
1048,447,3580,0.790082
1049,447,15405,0.095377
1050,447,3580,0.790082
1051,447,13187,1.379022
1052,448,2696,59.704102
1053,449,2696,1.218506
1054,450,724,8.906262
1055,450,835,58.94236
1056,451,586,14.332251
1057,452,15009,18.250189
1058,453,17609,92.554985
1059,454,491,18.329998
1060,454,18125,16.807907
1061,455,15741,56.932514
1062,455,12121,6.473295
1063,455,18037,37.223301
1064,457,12517,3.989654
1065,457,9142,36.327145
1066,457,13032,9.601071
1067,458,3920,107.780144
1068,458,11720,281.782227
1069,459,6694,15.385284
1070,460,1334,24.689453
1071,460,15599,34.908981
1072,460,10998,53.147579
1073,461,9097,44.161488
1074,461,13163,25.391287
1075,461,4985,87.856178
1076,462,18236,14.031745
1077,462,1969,11.044983
1078,463,988,16.009668
1079,463,512,10.752437
1080,463,18244,14.67854
1081,464,939,14.678076
1082,464,604,20.237167
1083,465,646,38.483292
1084,465,10703,3.681933
1085,466,3123,16.241213
1086,466,5318,46.507603
1087,466,6511,22.163357
1088,467,806,9.882254
1089,467,565,50.338352
1090,467,2329,9.217689
1091,468,807,10.780326
1092,468,707,65.862251
1093,469,11853,14.408203
1094,469,5413,187.05336
1095,469,6105,8.035808
1096,470,1994,46.056435
1097,471,13573,6.722508
1098,471,15661,6.601735
1099,471,14872,22.378496
1100,472,3710,7.687952
1101,472,12568,8.607524
1102,474,11072,31.822126
1103,475,15752,9.712022
1104,476,17149,150.818832
1105,476,18209,20.574905
1106,476,11488,9.39643
1107,477,573,23.01544
1108,478,822,10.780223
1109,479,823,10.228357
1110,479,620,20.237167
1111,480,14508,17.349279
1112,481,6231,11.34726
1113,481,11297,8.489779
1114,481,16240,31.576588
1115,482,709,6.709473
1116,482,3765,12.953283
1117,482,10972,15.200089
1118,483,3694,36.574043
1119,483,5523,8.041992
1120,483,499,6.444983
1121,484,721,403.672821
1122,484,540,18.330503
1123,485,832,10.780429
1124,485,671,26.486452
1125,486,833,12.382975
1126,487,672,22.040682
1127,488,9629,34.642914
1128,488,10687,9.780991
1129,488,14070,9.928077
1130,488,2853,13.708202
1131,489,17553,60.750774
1132,489,12392,34.499676
1133,489,10744,33.615955
1134,490,8867,9.181055
1135,490,12185,17.469816
1136,491,840,11.508899
1137,491,18170,19.070517
1138,492,18128,26.848793
1139,492,841,10.228357
1140,493,10334,43.339359
1141,493,544,1.296875
1142,494,784,11.315586
1143,494,928,12.554199
1144,495,1961,265.38269
1145,495,7468,166.163849
1146,495,875,55.861904
1147,496,1908,35.62619
1148,496,15235,61.100437
1149,497,9429,160.154358
1150,498,2963,169.574524
1151,499,11602,36.249714
1152,499,1796,61.88245
1153,500,7868,8.53759
1154,501,502,25.89209
1155,501,900,11.159058
1156,503,504,13.708008
1157,503,17824,28.063543
1158,504,935,12.553955
1159,504,17959,23.907953
1160,505,601,12.499842
1161,505,600,27.556608
1162,506,692,5.579468
1163,507,13088,14.217381
1164,507,9163,4.976558
1165,508,16665,16.107645
1166,508,14668,42.524311
1167,509,1905,13.721454
1168,509,16109,35.182777
1169,509,17023,15.72876
1170,510,6967,19.567858
1171,511,14942,27.176361
1172,512,14576,5.337428
1173,513,648,33.76791
1174,513,514,7.615234
1175,515,8741,15.663756
1176,515,15572,20.482817
1177,515,8979,9.281672
1178,516,15532,100.488068
1179,516,13797,151.281738
1180,516,8425,14.716457
1181,517,13030,84.097969
1182,517,9255,2.257209
